Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
ac8d319c-cad4-8554-b6ad-d752e99aa799,1953-02-28,,999-82-6129,S99926199,X1045987X,Mr.,Marshall526,Hagenes547,,,S,white,hispanic,M,Boston  Massachusetts  US,529 Botsford Glen Apt 38,Adams,Massachusetts,Berkshire County,,42.62166986117912,-73.15051303103562,1725725.7005000007,15791.959499999999
d368c1b8-3761-1830-0e5a-488efffdb1cf,1951-02-05,,999-49-3849,S99914511,X29503281X,Mr.,Mark765,Botsford977,,,M,black,nonhispanic,M,Boston  Massachusetts  US,914 Deckow Heights,Boston,Massachusetts,Suffolk County,02136,42.38716198667529,-71.10730764891682,1906922.5500000005,189338.00999999998
254581a3-2739-d6f2-c176-69bafddfb22a,1942-03-22,,999-78-9641,S99981486,X82112101X,Mr.,Aldo414,Mante251,,,M,white,nonhispanic,M,Lee  Massachusetts  US,850 Rutherford Village,Yarmouth,Massachusetts,Barnstable County,,41.669837615949106,-70.27384277813846,2084117.4045,105049.81550000001
2b353dc8-da69-f079-c009-79a1755d550d,2015-07-03,,999-28-8621,,,,Hilde556,Emard19,,,,white,nonhispanic,F,Plymouth  Massachusetts  US,627 Bednar Crossroad,North Scituate,Massachusetts,Plymouth County,02060,42.239413603753114,-70.71679889554753,20745.5635,21005.706499999997
7f5a5afe-9a4e-710c-4cdc-9d3c59407d8a,1958-05-16,,999-46-6149,S99999108,X64869360X,Mrs.,Laurene370,Hirthe744,,Reinger292,M,white,nonhispanic,F,Taunton  Massachusetts  US,893 Rowe Trace,Groveland,Massachusetts,Essex County,,42.79766088750567,-71.00895566323784,2566431.7499999995,1230.9899999999998
7d931ce3-1fc0-34be-33d3-c5e990ec5971,1946-12-01,,999-28-4828,S99958920,X73491905X,Mr.,Hershel911,King743,,,M,white,hispanic,M,Webster  Massachusetts  US,436 Goyette Camp Apt 88,Chicopee,Massachusetts,Hampden County,,42.14373890310015,-72.54272105894881,272396.38600000006,152121.334
5794e92d-efdd-5bca-d192-9d5a444d29cf,1967-08-01,,999-44-1683,S99978931,X28236921X,Mr.,Jerónimo599,Rentería94,,,M,white,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,435 Wilkinson Gardens Unit 91,East Longmeadow,Massachusetts,Hampden County,,42.05676952578643,-72.51028762689619,1433414.1425,4362.6675000000005
56485707-d1dc-93ce-f59b-668f30842828,1955-11-05,,999-18-4114,S99979491,X82950701X,Mrs.,Reiko946,Rogahn59,,Weimann465,M,white,nonhispanic,F,Malden  Massachusetts  US,506 Dibbert Street Suite 45,Waltham,Massachusetts,Middlesex County,,42.336076694855244,-71.20448751483558,1846766.4240000003,57692.99599999999
81706928-ad2a-0fd0-4941-1eddbd347d5b,1988-02-29,,999-92-7346,S99921246,X66894179X,Mr.,Del587,Yost751,,,M,white,nonhispanic,M,Brockton  Massachusetts  US,330 Johnson Passage,Boston,Massachusetts,Suffolk County,02125,42.34462204616496,-71.07652436523554,103410.16099999998,24316.978999999996
231725f9-53d5-155f-b92e-49f4c606db0f,2011-05-10,,999-38-6827,,,,Miguel Ángel46,Solorio55,,,,white,hispanic,M,San Jose  San Jose  CR,956 Abshire Center,Charlton,Massachusetts,Worcester County,,42.172701798848124,-71.94260433563589,244409.78749999998,13108.7025
6b784541-d742-8e63-8079-c68402e8fa12,1978-12-09,,999-14-6416,S99939349,X71535239X,Mrs.,Mariana775,Tejeda887,,Olmos892,M,asian,hispanic,F,Kingston  Kingston  JM,295 Considine Green,Upton,Massachusetts,Worcester County,,42.19496287850126,-71.56969108678007,2212100.0870000008,397806.793
44d03a89-42fc-f33b-2ad9-598fbc491bfb,1975-10-08,,999-79-6423,S99911366,X13856876X,Mrs.,Song837,Aufderhar910,,Green467,M,white,nonhispanic,F,Concord  Massachusetts  US,232 Streich Terrace Apt 41,Quincy,Massachusetts,Norfolk County,02169,42.335683620908924,-71.00460836792888,1161855.031,182401.899
1c69d041-40b8-1ea4-7e8c-366379872115,1968-04-22,,999-53-3911,S99986593,X42150874X,Mr.,Hayden835,McLaughlin530,,,M,white,nonhispanic,M,Tewksbury  Massachusetts  US,750 Nikolaus Viaduct,North Attleborough,Massachusetts,Bristol County,,41.97738263953612,-71.32629288763786,1353225.52,1758.6899999999996
69649123-3f92-681b-0c11-bb13bc4f5740,2018-11-26,,999-55-8584,,,,Teresita257,Bechtelar572,,,,white,nonhispanic,F,Framingham  Massachusetts  US,519 Heaney Rue,Worcester,Massachusetts,Worcester County,01608,42.249994482002016,-71.82119886183992,47461.189999999995,0.0
e82edcd7-50de-9154-aa9f-b46672846e87,1962-05-09,,999-72-2380,S99917719,X84658273X,Mr.,John539,Bogisich202,,,S,white,nonhispanic,M,Rehoboth  Massachusetts  US,985 Roberts Run,Belchertown,Massachusetts,Hampshire County,,42.27922020866503,-72.415692153725,2245235.7,8883.39
9dcffadd-54ac-8d6a-58fc-907f3a3e0e8a,1970-09-05,,999-11-2946,S99997318,X76299289X,Mrs.,Charlott617,Quitzon246,,Howell947,M,white,nonhispanic,F,Lanesborough  Massachusetts  US,124 Tillman Camp,Boston,Massachusetts,Suffolk County,02121,42.31834102266557,-71.0658638902497,1715645.4674999998,131062.51249999998
fc64e27c-7172-6b0f-9a90-2188df77d9d7,2015-11-14,,999-28-9981,,,,Charis952,Zulauf375,,,,white,nonhispanic,F,Ashland  Massachusetts  US,790 Wyman Esplanade,Taunton,Massachusetts,Bristol County,02718,41.92699673993996,-71.1267338000288,137914.2425,2417.3775
62355b02-01c0-e573-2cc5-fbe670676a45,1995-11-28,,999-98-7437,S99983265,X50208813X,Mr.,Lanny564,Haley279,,,,black,nonhispanic,M,Otis  Massachusetts  US,840 Roberts Lock Unit 22,Tewksbury,Massachusetts,Middlesex County,,42.628173227632644,-71.19383307218827,648447.2325,20.137499999999932
e4f945e4-c410-362c-0998-e8c08a3405a8,1990-10-28,,999-58-7435,S99910894,X85366942X,Mrs.,Harriette8,Hagenes547,,Will178,M,white,nonhispanic,F,Fall River  Massachusetts  US,387 Koch Vale,Amherst,Massachusetts,Hampshire County,,42.33147723425933,-72.4756595348321,971525.2375,46019.84249999999
f38e4cc8-611e-4f35-8eb5-7cefa02dd2ba,2008-03-27,,999-24-4692,,,,Tod265,Hodkiewicz467,,,,white,nonhispanic,M,Orange  Massachusetts  US,658 Crist Track,Belmont,Massachusetts,Middlesex County,,42.43667662692284,-71.2189886500886,331456.4525,1382.6775
646ca508-f93e-9776-0d3e-81a0afca1ed4,1973-09-13,,999-28-6021,S99932742,X27931335X,Mr.,Walker122,Howe413,,,M,white,nonhispanic,M,Hingham  Massachusetts  US,712 Grant Boulevard,Salem,Massachusetts,Essex County,01907,42.54211728305361,-70.82670934804449,314158.4655,108452.67450000002
dd451e87-5fd8-8c70-c0c5-d5cbd9018193,1990-11-16,,999-24-2593,S99983264,X33053288X,Mrs.,Halina47,Hane680,,Hackett68,M,black,nonhispanic,F,Boston  Massachusetts  US,290 Mayer Track Apt 96,Winthrop,Massachusetts,Suffolk County,02152,42.40992148769073,-71.01110055020874,1825870.575,21576.284999999996
50acdb13-052c-170c-65be-266c12e5c4ac,1969-07-15,,999-53-8900,S99975082,X75251519X,Mrs.,Sherri495,Rath779,,Weissnat378,M,white,nonhispanic,F,Leominster  Massachusetts  US,700 Gottlieb Quay,Truro,Massachusetts,Barnstable County,,42.01674292080796,-70.03001710017617,1594133.628,554256.0419999999
dc2a95b3-6b16-c820-ec35-749846459904,1988-07-26,,999-48-1668,S99976190,X4690533X,Ms.,Eveline832,Stanton715,,,S,asian,nonhispanic,F,Cambridge  Massachusetts  US,102 Gislason Gateway,Boston,Massachusetts,Suffolk County,,42.327460123385656,-71.09602625607191,982782.4225000002,475444.38749999995
616993a9-98b5-8acf-cd94-b0ad58b07fd8,2018-04-06,,999-97-4804,,,,Nery414,Flatley871,,,,white,nonhispanic,F,Rehoboth  Massachusetts  US,219 Williamson Wall Suite 23,Acton,Massachusetts,Middlesex County,,42.44355633176395,-71.41724852428689,86117.11,3178.1699999999996
02f9e67d-3a6f-c2a5-4840-aa913acdd54c,1956-10-17,1990-03-21,999-85-1865,S99968642,X12610499X,Mr.,Felton646,Nolan344,,,M,white,nonhispanic,M,Somerville  Massachusetts  US,900 Thiel Gate Unit 22,Southbridge,Massachusetts,Worcester County,01550,42.03079644269921,-72.0430227548462,865528.635,226.00499999999994
beb2225d-b882-5f83-979b-50cf71f34d97,2018-01-03,,999-72-7681,,,,Lester513,Kunze215,,,,white,nonhispanic,M,Middleborough Center  Massachusetts  US,542 Jacobson Port Suite 35,New Bedford,Massachusetts,Bristol County,02745,41.5808358794929,-70.87667662066535,11760.7525,7614.2975
389144cf-ef9a-11b9-ca7f-3409623e3749,1969-12-08,,999-92-7789,S99927352,X53429632X,Mr.,Mel236,Lindgren255,,,M,white,nonhispanic,M,Lancaster  Massachusetts  US,753 Windler Forge Apt 53,Melrose,Massachusetts,Middlesex County,02176,42.50255608997332,-71.08617316949187,1297686.9500000002,1563.9899999999998
dfddb01c-89c7-d125-93f6-e2baa3999a3d,1957-10-15,,999-48-6439,S99998312,X5715949X,Mrs.,Melvin857,Mills423,,Beahan375,M,white,nonhispanic,F,Charlton  Massachusetts  US,1074 Hintz Vista Suite 73,Swampscott,Massachusetts,Essex County,01907,42.48577172576047,-70.86260167280429,2210944.6025000005,130044.4275
13f1475e-bccf-d559-a6a5-e52fe0f9104c,1979-04-13,,999-46-5847,S99923836,X60354638X,Mr.,Leland44,Fisher429,,,M,white,nonhispanic,M,Medford  Massachusetts  US,587 Anderson Neck,Lawrence,Massachusetts,Essex County,01840,42.67626097044178,-71.15980134980616,2157576.3299999996,0.0
626b141f-49cd-8769-0bfe-844a345d5444,2007-05-01,,999-25-2761,,,,Brooks264,Will178,,,,white,nonhispanic,M,Marlborough  Massachusetts  US,951 Harber Grove Apt 94,Hudson,Massachusetts,Middlesex County,,42.37669822020701,-71.51259957783046,348384.05250000005,467.13749999999993
850abcde-e2ea-e0bf-ebe5-eb74b2433cb3,1953-07-19,,999-47-6801,S99946194,X87878966X,Mr.,Gus973,Effertz744,,,M,white,nonhispanic,M,Boston  Massachusetts  US,180 Parker Esplanade Unit 0,Agawam,Massachusetts,Hampden County,01030,42.041200210559964,-72.66467002946695,1889478.8289999997,35529.041
c1407572-dc2a-516e-fd8d-5a4bb480b055,1964-10-25,,999-17-1579,S99945859,X11658914X,Mr.,Emerson869,Flatley871,,,M,white,nonhispanic,M,Wayland  Massachusetts  US,294 Rempel Tunnel,Stoneham,Massachusetts,Middlesex County,02180,42.43049049925392,-71.11870578796776,1501603.1175,1105.5224999999998
f6ecb091-36f9-c3cd-d48c-c7e49aed96d6,1959-09-09,,999-73-6019,S99991141,X53273373X,Mr.,Gaylord332,Lind531,,,S,white,nonhispanic,M,Springfield  Massachusetts  US,693 Kuphal Frontage road Suite 29,North Reading,Massachusetts,Middlesex County,,42.62815849362743,-71.07236329208826,1517554.9450000008,7747.545
12fe3fed-6cf1-926b-cdb7-dc636860f2be,1952-02-27,1991-12-20,999-30-2646,S99978853,X88835193X,Mrs.,Krishna674,Kertzmann286,,Armstrong51,M,white,nonhispanic,F,Newton  Massachusetts  US,790 Gusikowski Gateway,Newton,Massachusetts,Middlesex County,02462,42.3359410297728,-71.21546339624621,1310292.3135000002,140158.23649999997
4bfbf6d7-5859-a3bf-35fc-0a4cb650608c,1982-05-28,,999-31-1438,S99996448,X33302500X,Mrs.,Karon907,Moen819,,Larkin917,M,white,nonhispanic,F,Lincoln  Massachusetts  US,953 Kling Lodge,Fitchburg,Massachusetts,Worcester County,01420,42.5928622097431,-71.8610332740736,1642950.4345,788993.1055
bdbd1880-6b72-cc06-647b-5986608c16b8,1992-03-03,,999-43-1390,S99991543,X62776986X,Ms.,Abigail677,Conn188,,,S,white,nonhispanic,F,Athens  Athens Prefecture  GR,807 Schaefer Highlands Unit 77,Plainville,Massachusetts,Norfolk County,,42.04022238561263,-71.29137400271178,773123.0739999999,528661.3659999999
4cb51387-cf53-8ac3-c64e-0f5a061ceb38,1956-10-17,,999-94-7662,S99919240,X83747808X,Mr.,Wayne846,O'Conner199,,,S,white,nonhispanic,M,Concord  Massachusetts  US,620 Jakubowski Gardens,Southbridge,Massachusetts,Worcester County,01550,42.09808492219834,-72.05777338537322,1622036.0025000006,1799.4674999999997
ffad000c-311c-c486-d0cc-dfa432b5452c,1980-07-09,,999-55-7510,S99966656,X8490084X,Mrs.,Flavia315,Cremin516,,Bode78,M,white,nonhispanic,F,Natick  Massachusetts  US,161 Deckow Park,Framingham,Massachusetts,Middlesex County,,42.30147547566937,-71.43154937402282,235413.53650000002,771586.1334999996
237cfda6-393a-d4c3-b011-d96392053c34,2000-02-20,,999-40-5300,S99987748,X9318420X,Mr.,Emanuel231,Herzog843,,,,white,nonhispanic,M,Chelmsford  Massachusetts  US,771 Wilkinson Esplanade,Boston,Massachusetts,Suffolk County,02134,42.293527194371,-71.08708737614556,549399.05,0.0
ad5d4207-f29d-1429-4f85-e1ef7e5b8731,1952-11-27,,999-20-5139,S99918989,X1073572X,Mrs.,Miriam769,Blanda868,,Homenick806,M,asian,nonhispanic,F,Billerica  Massachusetts  US,604 Mertz Trafficway Suite 95,Boston,Massachusetts,Suffolk County,02109,42.36611720066053,-71.0671490091047,2083756.8430000003,407518.847
75d8842e-909d-6e14-22cc-0d8b16eaa047,2000-03-02,,999-35-3383,S99987696,X20984692X,Ms.,Halley419,Nitzsche158,,,,white,nonhispanic,F,Norwood  Massachusetts  US,671 Schulist Forge Unit 41,Boston,Massachusetts,Suffolk County,02115,42.32617054316429,-71.06151434111221,516815.1480000001,200405.24199999997
1c51641d-2c7c-0068-6bef-36f8e7bbfbd5,1973-06-28,,999-65-3438,S99925668,X47223209X,Ms.,Anjelica989,Kovacek682,,,S,white,nonhispanic,F,North Scituate  Massachusetts  US,831 Roberts Parade,Shrewsbury,Massachusetts,Worcester County,,42.25746851204597,-71.74266899515158,2190053.5555000002,255230.8345
737fe8d3-6115-1b7f-1ab1-a1496e8f9dd7,2008-07-22,,999-43-3146,,,,Ed239,Jacobi462,,,,white,nonhispanic,M,Hanson  Massachusetts  US,344 Schneider View Apt 19,Stoughton,Massachusetts,Norfolk County,,42.117768284216694,-71.10992285113696,311507.905,395.53499999999985
c94359d1-9c88-67ed-5165-f19c7d89a20e,2007-11-17,,999-24-1058,,,,Mia349,Collins926,,,,white,nonhispanic,F,Tewksbury  Massachusetts  US,356 Cremin Crossroad,North Pembroke,Massachusetts,Plymouth County,02358,42.115974751134566,-70.77333817320306,346950.3425,1962.2775000000001
c6ed8b71-0c0c-dcf4-33dd-06493f14e050,1952-02-27,,999-43-9573,S99979582,X22114585X,Mrs.,Evita885,Herzog843,,Senger904,M,white,nonhispanic,F,Winchendon  Massachusetts  US,259 Crist Glen Apt 41,Newton,Massachusetts,Middlesex County,02459,42.35054072759009,-71.2038055962585,2785338.775999999,504510.6939999999
355abb30-7c3f-9cc3-6ff8-abba4838c4f0,1971-06-20,,999-65-4566,S99957620,X74499395X,Mrs.,Colleen54,Renner328,,Beier427,M,white,nonhispanic,F,Hanover  Massachusetts  US,1047 VonRueden Street,Yarmouth,Massachusetts,Barnstable County,,41.71031514618978,-70.20658286759624,1506147.5625,9608.107499999998
df57129c-c042-9f02-aada-d72f70537a3c,1958-03-07,,999-11-6540,S99990298,X55879370X,Mrs.,Modesta635,Howell947,,Halvorson124,M,white,nonhispanic,F,Marshfield  Massachusetts  US,1089 Turner Alley Unit 77,Newton,Massachusetts,Middlesex County,02472,42.29705969811644,-71.24935899014832,2100864.5549999997,709.5149999999999
eda521cc-da96-6f9d-c1dc-c83e15b6e6e2,1963-01-24,,999-62-1095,S99970624,X7623256X,Mr.,Spencer878,Feest103,,,M,white,nonhispanic,M,Gardner  Massachusetts  US,1048 Effertz Lodge Suite 28,Boston,Massachusetts,Suffolk County,02110,42.31438258859744,-71.16240966463545,1416003.3574999995,25441.072500000002
75c016f1-0303-5eb4-8057-53fdb25afebb,2000-02-04,,999-15-2476,S99944158,X84699403X,Mr.,Cedrick207,Douglas31,,,,white,nonhispanic,M,Leominster  Massachusetts  US,921 Moore Mall,Somerville,Massachusetts,Middlesex County,02145,42.39807815911168,-71.14223243904999,565171.2125,6620.1675000000005
813114f0-59f4-79fe-fb07-79f27325d42c,1985-03-15,,999-28-4489,S99947016,X24243037X,Mr.,Sidney996,Hand679,,,M,white,nonhispanic,M,Hull  Massachusetts  US,1093 Upton Ranch,Boston,Massachusetts,Suffolk County,02129,42.36894044334474,-71.0434065843625,883093.5699999998,1797.12
fe2216bb-bf65-9e13-641a-ca65c03bad74,1937-06-02,2021-06-16,999-75-2357,S99982776,X23968219X,Mrs.,Gerald181,Tremblay80,,Oberbrunner298,M,asian,nonhispanic,F,Marlborough  Massachusetts  US,798 Ankunding Alley,Boston,Massachusetts,Suffolk County,02126,42.37573352024945,-71.02125427560699,3036696.5379999997,488821.69200000016
a7e8561a-0d3e-4bd1-63e3-3f4ed682fb8c,2006-03-04,,999-63-2946,,,,Freida957,Thompson596,,,,white,nonhispanic,F,Cambridge  Massachusetts  US,717 Kulas Street,Chelmsford,Massachusetts,Middlesex County,,42.548959458013876,-71.36431325944764,889886.59,206.21999999999997
565a3368-fe78-fd8e-e0f3-1d6dca258d5c,2007-04-19,,999-49-3801,,,,Santiago500,Bahena335,,,,white,hispanic,M,San Salvador  El Salvador  SV,942 Jacobson Trafficway Unit 42,Haverhill,Massachusetts,Essex County,01830,42.79719232028682,-71.12282273234534,597866.23,2082.6
5f40e118-5202-92cb-2b7c-6d218333c21c,1979-02-22,,999-83-2512,S99981339,X60493204X,Mr.,Robin66,Lubowitz58,,,M,white,nonhispanic,M,Ware  Massachusetts  US,495 McGlynn Run,Webster,Massachusetts,Worcester County,,42.09400853969288,-71.86909001793947,858072.61,0.0
e9acb441-a5d7-5cef-5734-04c748287b60,1969-03-28,,999-87-8574,S99911352,X89003204X,Mrs.,January966,Wisoky380,,Deckow585,M,white,nonhispanic,F,Plymouth  Massachusetts  US,712 Mertz Extension Apt 55,Merrimac,Massachusetts,Essex County,,42.84306430728765,-70.99327269616558,2070568.59,64590.48
6cf6f616-dc2e-e1ca-8947-c454fcf05f56,1965-10-08,,999-84-4586,S99988057,X12451271X,Mr.,Austin578,Crona259,,,M,white,nonhispanic,M,Ipswich  Massachusetts  US,757 Murphy Camp,Falmouth,Massachusetts,Barnstable County,,41.56549310987166,-70.62574408814652,1425263.782500001,14677.297499999993
1bbe1677-422d-4b7f-a585-305b699cea7e,2005-09-21,,999-82-7561,,,,Leon728,Raynor401,,,,black,nonhispanic,F,Stoneham  Massachusetts  US,934 Hoeger Plaza,Chicopee,Massachusetts,Hampden County,01022,42.18458142646903,-72.60802909650148,393763.07999999996,564.4499999999999
88d015a3-4ea6-ab59-cd48-698276b17e2a,1959-10-06,,999-14-5469,S99969249,X83091487X,Mrs.,Ranae267,Oberbrunner298,,Schowalter414,M,white,nonhispanic,F,Franklin  Massachusetts  US,195 Padberg Junction,Natick,Massachusetts,Middlesex County,,42.24149427209601,-71.32473785024612,1907423.1600000001,62752.11000000001
0743c99b-a960-dd9d-3d14-e6983d16826f,1978-03-09,,999-53-3280,S99983279,X3839316X,Mr.,Burl285,Sawayn19,,,M,white,nonhispanic,M,Stoughton  Massachusetts  US,913 Grant Brook,New Bedford,Massachusetts,Bristol County,02744,41.745164660366434,-70.85233711585073,1864234.5000000002,9256.589999999998
e655e951-a237-4aad-7401-f549ab61fae1,2013-07-27,,999-65-3928,,,,Toya963,Kuhic920,,,,white,nonhispanic,F,South Yarmouth  Massachusetts  US,633 Hoppe Lane,Springfield,Massachusetts,Hampden County,01107,42.086276093151106,-72.58707765047866,118779.47,0.0
2d83a2df-7383-fd13-d6d1-d57f3223c135,1966-02-03,,999-95-7474,S99927171,X84889848X,Mr.,Doug189,Wiza601,,,S,white,nonhispanic,M,Charlton  Massachusetts  US,387 Emmerich Common,Spencer,Massachusetts,Worcester County,,42.2190511525208,-71.96552387532442,1185321.4474999998,3537.2925
9b0b3cb1-4ec2-0d1e-03b3-0c34e5587235,1995-05-14,,999-23-3282,S99985514,X72939447X,Ms.,Wynona930,Nienow652,,,,asian,nonhispanic,F,Stoughton  Massachusetts  US,819 Roberts Estate,Marlborough,Massachusetts,Middlesex County,01752,42.35591152195303,-71.5939897113672,784867.5049999999,3387.705
5a763dd3-250e-d1e6-c3f9-e6d0ec9d6a07,1993-06-26,,999-28-2019,S99981777,X45208629X,Ms.,Li461,Pollich983,,,S,white,nonhispanic,F,Marshfield  Massachusetts  US,770 Gaylord Overpass,Foxborough,Massachusetts,Norfolk County,,42.02798060839368,-71.27473584294388,1039131.2400000001,2701.8599999999997
b48c8ec7-7563-b1ed-a390-4c5b06ffb5d4,1948-01-30,,999-74-4873,S99974645,X56310415X,Mr.,José María211,Armenta418,,,S,white,hispanic,M,Ponce  Puerto Rico  PR,331 Jaskolski Wall,Springfield,Massachusetts,Hampden County,01128,42.07600356862469,-72.57296169921567,308805.08400000003,13177.146000000002
c55763a5-440a-9a9e-0da2-af7af0f513fc,1969-03-17,,999-79-3507,S99931879,X28565326X,Mrs.,Mahalia897,Stehr398,,Kulas532,M,white,nonhispanic,F,Mansfield  Massachusetts  US,1020 Weimann Promenade Unit 77,North Pembroke,Massachusetts,Plymouth County,02358,42.087396615073324,-70.74568019134087,1873787.5114999996,86745.56850000001
896cab65-7494-f03a-f006-2bd93859d7db,1996-03-26,,999-93-2715,S99939569,X1782297X,Mr.,Parker433,Waelchi213,,,,white,nonhispanic,M,Waltham  Massachusetts  US,601 Koch Route,Waltham,Massachusetts,Middlesex County,02472,42.3521639541583,-71.22127010792732,80019.06599999999,28292.253999999997
9ab0dc8c-3184-fe47-33a7-36521631128b,2015-03-18,,999-82-1719,,,,Odell776,Gerlach374,,,,white,nonhispanic,M,Middleton  Massachusetts  US,324 Cruickshank Passage Apt 88,Sutton,Massachusetts,Worcester County,,42.120002101261804,-71.70789925764602,157655.16000000003,56.21999999999992
e5210505-f5b6-9db4-5d37-43ee23891639,2015-10-07,,999-83-6778,,,,Hipolito984,Larson43,,,,white,nonhispanic,M,East Douglas  Massachusetts  US,635 Mante Knoll,Monson,Massachusetts,Hampden County,,42.0678307477382,-72.34295192714329,152972.46,56.21999999999992
89ac9aec-b158-576e-1595-dffcb4ba6433,2006-04-17,,999-14-2042,,,,Emory494,Corwin846,,,,white,nonhispanic,M,Boston  Massachusetts  US,580 Borer Common Apt 29,Boston,Massachusetts,Suffolk County,02467,42.3667628744134,-71.00599846919924,290510.81150000007,244643.2685
0b137dae-22a8-8f3d-6dc2-2b4444e08974,2014-11-06,,999-92-6031,,,,Jackson413,Collins926,,,,hawaiian,nonhispanic,M,Boston  Massachusetts  US,725 Padberg Arcade,North Attleborough,Massachusetts,Bristol County,,42.013560442263405,-71.29081497122002,177859.78,1680.36
476e5d63-ee0a-e161-d570-3fb02a96ec49,1991-05-21,,999-87-6178,S99939518,X8780778X,Mr.,Taylor21,Barton704,,,M,white,nonhispanic,M,Revere  Massachusetts  US,700 Kautzer Mews Unit 89,New Bedford,Massachusetts,Bristol County,02745,41.59755290375995,-70.92194219260674,499947.8725,69.27749999999992
8be9fb74-5ad8-be13-a335-035776ee9e53,1937-06-02,,999-36-5103,S99995666,X1674056X,Mrs.,Lai148,Herzog843,,Kulas532,M,asian,nonhispanic,F,Northampton  Massachusetts  US,413 Marks Lane,Boston,Massachusetts,Suffolk County,02127,42.40130830620652,-71.00014367334683,3689774.5224999995,225275.01750000002
1c64942f-3322-dd5a-3288-65c00b0e5ed3,1927-12-10,2002-12-30,999-52-2507,S99996453,X17620942X,Mrs.,Lizabeth515,Reichert620,,Fahey393,M,white,nonhispanic,F,Bellingham  Massachusetts  US,162 Kuhic Tunnel,Worcester,Massachusetts,Worcester County,01603,42.23939727315497,-71.87168669303209,421912.511,2490187.709
67f45487-3714-4623-dbd4-80887102fde7,1971-12-07,,999-79-1346,S99959656,X12489203X,Mr.,Nathanael908,Howe413,,,S,white,nonhispanic,M,Ware  Massachusetts  US,574 Labadie Brook Suite 56,Beverly,Massachusetts,Essex County,01915,42.54752443237139,-70.82486790718795,165876.65799999997,90186.50199999998
3d567591-4c92-4e35-5d06-58ab3015eed7,1950-01-20,,999-38-5831,S99976581,X38379857X,Mrs.,Bao544,Fritsch593,,Yundt842,M,white,nonhispanic,F,Quincy  Massachusetts  US,422 Connelly Station Suite 58,Wayland,Massachusetts,Middlesex County,,42.343571621429994,-71.41070251479672,2059894.7174999998,349163.4625
ae7bd135-3eea-b2d1-aabf-789e791382d7,1936-09-25,,999-68-5224,S99988114,X73173604X,Ms.,Bobby524,Wisozk929,,,S,white,nonhispanic,F,Arlington  Massachusetts  US,702 Kuphal Crossing,Swansea,Massachusetts,Bristol County,,41.76748007727819,-71.17930561557202,2251689.304500001,460595.4855
249f9b39-70f2-b48a-f38b-653ef5a8596a,2002-11-09,,999-36-3968,S99953718,,Mr.,Casey401,Corkery305,,,,white,hispanic,M,North Andover  Massachusetts  US,502 Batz Mews,Cambridge,Massachusetts,Middlesex County,02141,42.31483701459749,-71.15277084762916,1226600.3025,1963.1775000000002
54600e32-3881-3fc2-e665-291b2c3b0787,1965-12-25,,999-90-8757,S99979506,X63697229X,Mrs.,Lilian665,Von197,,Weber641,M,black,nonhispanic,F,Edgartown  Massachusetts  US,949 Kozey Annex Unit 92,Springfield,Massachusetts,Hampden County,01104,42.10362805196343,-72.61403048770099,1914940.2125000008,18531.277499999997
d85a810a-fb5c-867b-67c4-6012f3111997,1975-02-25,,999-23-6477,S99969227,X8406977X,Mr.,James276,Rogahn59,,,M,white,nonhispanic,M,Westfield  Massachusetts  US,569 Mohr Ville Apt 82,Fall River,Massachusetts,Bristol County,02724,41.68130633919406,-71.08890249730834,1870152.2424999997,62175.427500000005
1e8c335e-48a2-2364-5b54-c863716432ec,1913-09-08,1994-09-15,999-87-9075,S99950554,X68725766X,Ms.,Lili474,Stoltenberg489,,,S,white,nonhispanic,F,Stoughton  Massachusetts  US,266 Fay Loaf,Saugus,Massachusetts,Essex County,,42.4968692706298,-70.99742860034621,2931171.4810000006,374248.44900000014
0eaa7617-a73e-d8b1-c504-cc1deb3df63c,1927-12-10,1994-01-08,999-87-2272,S99939664,X39570257X,Ms.,Sharolyn456,Schulist381,,,S,white,nonhispanic,F,Worcester  Massachusetts  US,631 Hane Mission,Worcester,Massachusetts,Worcester County,01610,42.325487865576655,-71.74603302579543,269930.19949999993,1087183.7905
2ee9c079-3434-589d-c995-6d70cffe5d18,2004-10-16,,999-39-4057,S99961098,,,Mikel238,Brown30,,,,white,nonhispanic,M,Attleboro  Massachusetts  US,913 Green Dam Suite 37,Shrewsbury,Massachusetts,Worcester County,,42.246987241168775,-71.7182680535779,414578.5999999999,0.0
2cb934e6-fca3-0c6e-b4da-ff59bb131497,1988-01-11,,999-58-8777,S99980520,X20326068X,Mrs.,Edythe31,Rutherford999,,Hermann103,M,white,nonhispanic,F,Everett  Massachusetts  US,228 O'Keefe Junction Unit 30,Malden,Massachusetts,Middlesex County,02155,42.44036510967171,-71.07760411981613,532758.7775,65551.79250000001
